Round,Bidder,PEA,Category,BidType,Quantity,Price,Switch To Category,PrevProcessedDemand,CurrentProcessedDemand,PostedPrice,ClockPrice,ExcessDemand,FinalPrice,FinalClockPrice,FinalExcessDemand,Budget,TotalExposure
11,3,PEA002,C1,Simple,1,177162000,,0,1,177162000,177162000,0,177162000,194879000,6,413758664,342329000,400070527
11,3,PEA016,C1,Simple,1,29285000,,1,1,29285000,29285000,0,29285000,32214000,3,413758664,342329000,38857416
11,3,PEA020,C1,Simple,1,16840000,,1,1,15309000,16840000,0,15309000,16840000,3,413758664,342329000,25334481
11,3,PEA042,C1-R,Simple,1,3662000,,2,1,3662000,3662000,0,3662000,4029000,7,413758664,342329000,9931512
11,3,PEA034,C1,Simple,1,5060000,,1,1,5060000,5060000,0,5060000,5566000,2,413758664,342329000,10861620
11,3,PEA413,C1,Simple,1,168000,,2,2,152000,168000,0,152000,168000,2,413758664,342329000,2008629
11,3,PEA187,C1,Simple,1,413000,,1,1,375000,413000,0,375000,413000,0,413758664,342329000,1121899
11,3,PEA274,C1,Simple,1,31000,,1,1,31000,31000,0,31000,35000,5,413758664,342329000,527763
11,4,PEA002,C1,Simple,1,177162000,,1,0,177162000,177162000,0,177162000,194879000,6,1683492671,206476000,394934738
11,4,PEA016,C1,Simple,2,29285000,,1,2,29285000,29285000,0,29285000,32214000,3,1683492671,206476000,39598806; 38556223
11,4,PEA018,C1,Simple,2,29233000,,1,1,29233000,29233000,0,29233000,32157000,10,1683492671,206476000,37446652; 37284307
11,4,PEA027,C1,Simple,1,11980000,,1,1,10890000,11980000,0,10890000,11980000,2,1683492671,206476000,18485188
11,4,PEA026,C1,Simple,1,11980000,,2,1,10890000,11980000,0,10890000,11980000,3,1683492671,206476000,18479929
11,4,PEA413,C1,Simple,1,168000,,1,1,152000,168000,0,152000,168000,2,1683492671,206476000,2032663
11,4,PEA070,C1,Simple,1,909000,,1,1,826000,909000,0,826000,909000,0,1683492671,206476000,2197624
11,4,PEA190,C1,Simple,1,303000,,1,1,275000,303000,0,275000,303000,0,1683492671,206476000,942114
11,4,PEA274,C1,Simple,2,31000,,1,2,31000,31000,0,31000,35000,5,1683492671,206476000,531757; 530319
11,5,PEA002,C1,Simple,1,177162000,,0,0,177162000,177162000,0,177162000,194879000,6,1025889072,331668000,395299204
11,5,PEA016,C1,Simple,1,29285000,,1,1,29285000,29285000,0,29285000,32214000,3,1025889072,331668000,39511953
11,5,PEA018,C1,Simple,2,29233000,,1,1,29233000,29233000,0,29233000,32157000,10,1025889072,331668000,39223156; 38758632
11,5,PEA019,C1,Simple,1,16640000,,2,1,16640000,16640000,0,16640000,18304000,5,1025889072,331668000,25528250
11,5,PEA026,C1,Simple,1,11980000,,2,1,10890000,11980000,0,10890000,11980000,3,1025889072,331668000,18677114
11,5,PEA027,C1,Simple,1,11980000,,1,1,10890000,11980000,0,10890000,11980000,2,1025889072,331668000,18437496
11,5,PEA212,C1,Simple,1,527000,,0,1,527000,527000,0,527000,580000,3,1025889072,331668000,1513625
11,6,PEA002,C1,Simple,1,177162000,,0,1,177162000,177162000,0,177162000,194879000,6,209797595,197615000,408633183
11,6,PEA019,C1,Simple,1,16640000,,0,1,16640000,16640000,0,16640000,18304000,5,209797595,197615000,26306404
11,8,PEA042,C1-R,Simple,1,3662000,,0,1,3662000,3662000,0,3662000,4029000,7,27708131,8644000,10040336
11,8,PEA119,C1,Simple,1,515000,,0,1,468000,515000,0,468000,515000,2,27708131,8644000,2106864
11,8,PEA212,C1,Simple,1,527000,,0,1,527000,527000,0,527000,580000,3,27708131,8644000,1496096
11,9,PEA019,C1,Simple,1,16640000,,0,1,16640000,16640000,0,16640000,18304000,5,206966862,40996000,24632589
11,9,PEA042,C1-R,Simple,1,3662000,,0,0,3662000,3662000,0,3662000,4029000,7,206966862,40996000,10179948
11,9,PEA034,C1,Simple,1,5060000,,0,1,5060000,5060000,0,5060000,5566000,2,206966862,40996000,10881051
11,9,PEA156,C1,Simple,1,1028000,,0,1,934000,1028000,0,934000,1028000,3,206966862,40996000,2321386
11,10,PEA026,C1,Simple,1,11980000,,0,1,10890000,11980000,0,10890000,11980000,3,29081694,24333000,18350550
11,10,PEA413,C1,Simple,1,168000,,0,1,152000,168000,0,152000,168000,2,29081694,24333000,2109607
11,11,PEA156,C1,Simple,1,1028000,,0,1,934000,1028000,0,934000,1028000,3,87054073,9275000,2332126
11,11,PEA274,C1,Simple,1,31000,,0,1,31000,31000,0,31000,35000,5,87054073,9275000,524185
11,12,PEA004,C1,Simple,1,63225000,,0,1,63225000,63225000,0,63225000,69548000,3,156741703,124813000,161137248
11,12,PEA019,C1,Simple,1,16640000,,0,1,16640000,16640000,0,16640000,18304000,5,156741703,124813000,25043619
11,12,PEA018,C1,Simple,1,29233000,,0,0,29233000,29233000,0,29233000,32157000,10,156741703,124813000,36388235
11,12,PEA076,C1,Simple,1,1322000,,0,1,1201000,1322000,0,1201000,1322000,4,156741703,124813000,3101799
11,13,PEA076,C1,Simple,1,1322000,,0,1,1201000,1322000,0,1201000,1322000,4,19104562,3035000,3020534
11,14,PEA020,C1,Simple,1,16840000,,0,1,15309000,16840000,0,15309000,16840000,3,97821330,26153000,26308218
11,14,PEA156,C1,Simple,1,1028000,,0,1,934000,1028000,0,934000,1028000,3,97821330,26153000,2363317
11,15,PEA019,C1,Simple,1,16640000,,0,1,16640000,16640000,0,16640000,18304000,5,73651420,65613000,24221945
11,15,PEA022,C1,Simple,1,16109000,,0,1,14644000,16109000,0,14644000,16109000,1,73651420,65613000,23051833
11,15,PEA042,C1-R,Simple,1,3662000,,0,0,3662000,3662000,0,3662000,4029000,7,73651420,65613000,10176863
11,15,PEA119,C1,Simple,1,515000,,0,1,468000,515000,0,468000,515000,2,73651420,65613000,2078402
11,16,PEA016,C1,Simple,1,29285000,,0,1,29285000,29285000,0,29285000,32214000,3,136810609,120233000,40069488
11,16,PEA019,C1,Simple,1,16640000,,0,1,16640000,16640000,0,16640000,18304000,5,136810609,120233000,25164107
11,16,PEA026,C1,Simple,1,11980000,,0,1,10890000,11980000,0,10890000,11980000,3,136810609,120233000,18791215
11,16,PEA042,C1-R,Simple,1,3662000,,0,0,3662000,3662000,0,3662000,4029000,7,136810609,120233000,9973836
11,17,PEA016,C1,Simple,1,29285000,,0,1,29285000,29285000,0,29285000,32214000,3,171319708,64980000,41225359
11,17,PEA018,C1,Simple,1,29233000,,0,0,29233000,29233000,0,29233000,32157000,10,171319708,64980000,36895182
11,17,PEA026,C1,Simple,1,11980000,,0,1,10890000,11980000,0,10890000,11980000,3,171319708,64980000,18777200
11,17,PEA042,C1-R,Simple,1,3662000,,0,0,3662000,3662000,0,3662000,4029000,7,171319708,64980000,9704853
11,17,PEA212,C1,Simple,1,527000,,0,1,527000,527000,0,527000,580000,3,171319708,64980000,1542982
11,18,PEA020,C1,Simple,1,16840000,,0,1,15309000,16840000,0,15309000,16840000,3,133203942,36864000,24111753
11,18,PEA274,C1,Simple,1,31000,,0,1,31000,31000,0,31000,35000,5,133203942,36864000,560392
11,19,PEA076,C1,Simple,1,1322000,,0,1,1201000,1322000,0,1201000,1322000,4,95661887,30744000,3134537
11,24,PEA274,C1,Simple,1,31000,,0,1,31000,31000,0,31000,35000,5,25869719,2736000,528053
11,25,PEA042,C1-R,Simple,1,3662000,,0,0,3662000,3662000,0,3662000,4029000,7,82299798,15958000,10179699
12,0,PEA002,C1-R,Simple,2,177162000,,0,0,177162000,177162000,0,177162000,194879000,6,2062749717,295062000,405690783; 396692852
12,0,PEA004,C1-R,Simple,1,63225000,,1,0,63225000,63225000,0,63225000,69548000,5,2062749717,295062000,152577443
12,0,PEA016,C1-R,Simple,1,29285000,,0,0,29285000,29285000,0,29285000,32214000,8,2062749717,295062000,39227542
12,0,PEA018,C1-R,Simple,2,29233000,,0,0,29233000,29233000,0,29233000,32157000,14,2062749717,295062000,38064624; 36558172
12,0,PEA020,C1,Simple,1,16840000,,1,1,16840000,16840000,0,16840000,18524000,3,2062749717,295062000,24373493
12,0,PEA022,C1,Simple,1,16109000,,0,1,14644000,16109000,0,14644000,16109000,1,2062749717,295062000,23044828
12,0,PEA413,C1,Simple,1,168000,,0,1,152000,168000,0,152000,168000,2,2062749717,295062000,2104415
12,0,PEA070,C1,Simple,1,909000,,1,1,826000,909000,0,826000,909000,0,2062749717,295062000,2155003
12,0,PEA156,C1,Simple,1,1028000,,1,1,934000,1028000,0,934000,1028000,2,2062749717,295062000,2253302
12,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,295062000,876798
12,0,PEA316,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,0,2062749717,295062000,373340
12,0,PEA124,C1,Simple,1,1816000,,1,1,1650000,1816000,0,1650000,1816000,0,2062749717,295062000,1856024
12,1,PEA002,C1-R,Simple,1,177162000,,0,0,177162000,177162000,0,177162000,194879000,6,1421943268,385803000,388030466
12,1,PEA016,C1-R,Simple,1,29285000,,0,1,29285000,29285000,0,29285000,32214000,8,1421943268,385803000,41623880
12,1,PEA018,C1-R,Simple,2,29233000,,0,0,29233000,29233000,0,29233000,32157000,14,1421943268,385803000,38541484; 37262653
12,1,PEA019,C1-R,Simple,1,16640000,,0,0,16640000,16640000,0,16640000,18304000,5,1421943268,385803000,24573161
12,1,PEA027,C1,Simple,1,11980000,,1,1,11980000,11980000,0,11980000,13179000,4,1421943268,385803000,19154955
12,1,PEA022,C1,Simple,1,16109000,,1,1,14644000,16109000,0,14644000,16109000,1,1421943268,385803000,22284990
12,1,PEA034,C1-R,Simple,1,5060000,,0,1,5060000,5060000,0,5060000,5566000,1,1421943268,385803000,10875919
12,1,PEA076,C1,Simple,1,1322000,,2,1,1322000,1322000,0,1322000,1455000,4,1421943268,385803000,3029871
12,1,PEA119,C1,Simple,1,515000,,1,1,468000,515000,0,468000,515000,2,1421943268,385803000,2098880
12,1,PEA212,C1-R,Simple,1,527000,,0,1,527000,527000,0,527000,580000,4,1421943268,385803000,1509032
12,1,PEA274,C1-R,Simple,1,31000,,0,1,31000,31000,0,31000,35000,6,1421943268,385803000,555188
12,2,PEA002,C1-R,Simple,1,177162000,,0,1,177162000,177162000,0,177162000,194879000,6,800121079,578372000,409920523
12,2,PEA004,C1-R,Simple,1,63225000,,0,1,63225000,63225000,0,63225000,69548000,5,800121079,578372000,148575460
12,2,PEA018,C1-R,Simple,3,29233000,,0,0,29233000,29233000,0,29233000,32157000,14,800121079,578372000,39503051; 39395842; 37642624
12,2,PEA019,C1-R,Simple,1,16640000,,0,1,16640000,16640000,0,16640000,18304000,5,800121079,578372000,24413080
12,2,PEA020,C1,Simple,1,16840000,,1,1,16840000,16840000,0,16840000,18524000,3,800121079,578372000,24023324
12,2,PEA027,C1,Simple,1,11980000,,2,1,11980000,11980000,0,11980000,13179000,4,800121079,578372000,18677775
12,2,PEA026,C1,Simple,1,11980000,,1,1,11980000,11980000,0,11980000,13179000,4,800121079,578372000,18277027
12,2,PEA042,C1,Simple,2,4029000,,1,2,4029000,4029000,0,4029000,4432000,6,800121079,578372000,10121599; 10079716
12,2,PEA413,C1,Simple,1,168000,,2,1,152000,168000,0,152000,168000,2,800121079,578372000,2018037
12,2,PEA076,C1,Simple,1,1322000,,1,1,1322000,1322000,0,1322000,1455000,4,800121079,578372000,3074463
12,2,PEA091,C1,Simple,1,2420000,,0,1,2420000,2420000,0,2420000,2662000,1,800121079,578372000,4035609
12,2,PEA119,C1,Simple,1,515000,,0,1,468000,515000,0,468000,515000,2,800121079,578372000,2125731
12,2,PEA212,C1-R,Simple,1,527000,,1,1,527000,527000,0,527000,580000,4,800121079,578372000,1504818
12,2,PEA274,C1-R,Simple,2,31000,,0,1,31000,31000,0,31000,35000,6,800121079,578372000,538217; 533599
12,3,PEA016,C1-R,Simple,2,29285000,,0,0,29285000,29285000,0,29285000,32214000,8,413758664,306851000,38857416; 38794504
12,3,PEA027,C1,Simple,1,11980000,,0,1,11980000,11980000,0,11980000,13179000,4,413758664,306851000,19110064
12,3,PEA413,C1,Simple,1,168000,,2,1,152000,168000,0,152000,168000,2,413758664,306851000,2008629
12,3,PEA119,C1,Simple,1,515000,,0,1,468000,515000,0,468000,515000,2,413758664,306851000,2263057
12,3,PEA274,C1-R,Simple,1,31000,,1,0,31000,31000,0,31000,35000,6,413758664,306851000,527763
12,4,PEA002,C1-R,Simple,2,177162000,,0,0,177162000,177162000,0,177162000,194879000,6,1683492671,237248000,396945927; 394934738
12,4,PEA019,C1-R,Simple,1,16640000,,0,1,16640000,16640000,0,16640000,18304000,5,1683492671,237248000,26321870
12,4,PEA016,C1-R,Simple,1,29285000,,0,0,29285000,29285000,0,29285000,32214000,8,1683492671,237248000,38556223
12,4,PEA018,C1-R,Simple,2,29233000,,0,0,29233000,29233000,0,29233000,32157000,14,1683492671,237248000,37446652; 37284307
12,4,PEA027,C1,Simple,1,11980000,,1,1,11980000,11980000,0,11980000,13179000,4,1683492671,237248000,18485188
12,4,PEA026,C1,Simple,2,11980000,,1,2,11980000,11980000,0,11980000,13179000,4,1683492671,237248000,18481538; 18479929
12,4,PEA413,C1,Simple,1,168000,,1,1,152000,168000,0,152000,168000,2,1683492671,237248000,2032663
12,4,PEA070,C1,Simple,1,909000,,1,1,826000,909000,0,826000,909000,0,1683492671,237248000,2197624
12,4,PEA190,C1,Simple,1,303000,,1,1,275000,303000,0,275000,303000,0,1683492671,237248000,942114
12,4,PEA274,C1-R,Simple,1,31000,,1,0,31000,31000,0,31000,35000,6,1683492671,237248000,530319
12,5,PEA002,C1-R,Simple,1,177162000,,1,0,177162000,177162000,0,177162000,194879000,6,1025889072,309576000,395299204
12,5,PEA004,C1-R,Simple,1,63225000,,0,1,63225000,63225000,0,63225000,69548000,5,1025889072,309576000,153324394
12,5,PEA016,C1-R,Simple,1,29285000,,0,1,29285000,29285000,0,29285000,32214000,8,1025889072,309576000,39511953
12,5,PEA018,C1-R,Simple,2,29233000,,0,0,29233000,29233000,0,29233000,32157000,14,1025889072,309576000,39223156; 38758632
12,5,PEA020,C1,Simple,1,16840000,,0,1,16840000,16840000,0,16840000,18524000,3,1025889072,309576000,26354233
12,5,PEA019,C1-R,Simple,2,16640000,,0,1,16640000,16640000,0,16640000,18304000,5,1025889072,309576000,25984223; 25528250
12,5,PEA026,C1,Simple,2,11980000,,1,2,11980000,11980000,0,11980000,13179000,4,1025889072,309576000,18869874; 18677114
12,5,PEA027,C1,Simple,1,11980000,,1,1,11980000,11980000,0,11980000,13179000,4,1025889072,309576000,18437496
12,5,PEA076,C1,Simple,1,1322000,,0,1,1322000,1322000,0,1322000,1455000,4,1025889072,309576000,3042261
12,5,PEA156,C1,Simple,1,1028000,,0,1,934000,1028000,0,934000,1028000,2,1025889072,309576000,2327992
12,6,PEA042,C1,Simple,1,4029000,,0,1,4029000,4029000,0,4029000,4432000,6,209797595,201377000,10144892
12,6,PEA156,C1,Simple,1,1028000,,0,1,934000,1028000,0,934000,1028000,2,209797595,201377000,2388412
12,7,PEA274,C1-R,Simple,1,31000,,0,0,31000,31000,0,31000,35000,6,104519669,36862000,533297
12,8,PEA020,C1,Simple,1,16840000,,0,1,16840000,16840000,0,16840000,18524000,3,27708131,27026000,24920165
12,8,PEA076,C1,Simple,1,1322000,,0,1,1322000,1322000,0,1322000,1455000,4,27708131,27026000,3108049
12,8,PEA274,C1-R,Simple,1,31000,,0,0,31000,31000,0,31000,35000,6,27708131,27026000,526586
12,9,PEA004,C1-R,Simple,1,63225000,,0,0,63225000,63225000,0,63225000,69548000,5,206966862,78632000,156372936
12,9,PEA016,C1-R,Simple,1,29285000,,0,0,29285000,29285000,0,29285000,32214000,8,206966862,78632000,41395218
12,9,PEA018,C1-R,Simple,1,29233000,,0,1,29233000,29233000,0,29233000,32157000,14,206966862,78632000,38644405
12,9,PEA026,C1,Simple,1,11980000,,0,1,11980000,11980000,0,11980000,13179000,4,206966862,78632000,18972902
12,9,PEA027,C1,Simple,1,11980000,,0,1,11980000,11980000,0,11980000,13179000,4,206966862,78632000,18207793
12,9,PEA212,C1-R,Simple,1,527000,,0,0,527000,527000,0,527000,580000,4,206966862,78632000,1532229
12,10,PEA076,C1,Simple,1,1322000,,0,1,1322000,1322000,0,1322000,1455000,4,29081694,23610000,3106397
12,10,PEA212,C1-R,Simple,1,527000,,0,1,527000,527000,0,527000,580000,4,29081694,23610000,1536665
12,11,PEA020,C1,Simple,1,16840000,,0,1,16840000,16840000,0,16840000,18524000,3,87054073,38095000,23988596
12,11,PEA027,C1,Simple,1,11980000,,0,1,11980000,11980000,0,11980000,13179000,4,87054073,38095000,18293581
12,12,PEA018,C1-R,Simple,1,29233000,,0,0,29233000,29233000,0,29233000,32157000,14,156741703,96990000,36388235
12,12,PEA212,C1-R,Simple,1,527000,,0,0,527000,527000,0,527000,580000,4,156741703,96990000,1511280
12,13,PEA026,C1,Simple,1,11980000,,0,1,11980000,11980000,0,11980000,13179000,4,19104562,15985000,19081437
12,13,PEA130,C1,Simple,1,849000,,0,1,771000,849000,0,771000,849000,1,19104562,15985000,1932102
12,13,PEA148,C1,Simple,1,1541000,,0,1,1400000,1541000,0,1400000,1541000,1,19104562,15985000,1639036
12,14,PEA027,C1,Simple,1,11980000,,0,1,11980000,11980000,0,11980000,13179000,4,97821330,39695000,19106851
12,14,PEA274,C1-R,Simple,1,31000,,0,1,31000,31000,0,31000,35000,6,97821330,39695000,534096
12,15,PEA042,C1,Simple,1,4029000,,0,0,4029000,4029000,0,4029000,4432000,6,73651420,39451000,10176863
12,16,PEA042,C1,Simple,1,4029000,,0,1,4029000,4029000,0,4029000,4432000,6,136810609,55895000,9973836
12,17,PEA004,C1-R,Simple,1,63225000,,0,0,63225000,63225000,0,63225000,69548000,5,171319708,44314000,155146740
12,17,PEA018,C1-R,Simple,1,29233000,,0,0,29233000,29233000,0,29233000,32157000,14,171319708,44314000,36895182
12,17,PEA042,C1,Simple,1,4029000,,0,1,4029000,4029000,0,4029000,4432000,6,171319708,44314000,9704853
12,17,PEA076,C1,Simple,1,1322000,,0,1,1322000,1322000,0,1322000,1455000,4,171319708,44314000,3086500
12,19,PEA004,C1-R,Simple,1,63225000,,0,1,63225000,63225000,0,63225000,69548000,5,95661887,82721000,159189844
12,22,PEA016,C1-R,Simple,1,29285000,,0,0,29285000,29285000,0,29285000,32214000,8,85307043,4568000,40855236
12,25,PEA042,C1,Simple,1,4029000,,0,1,4029000,4029000,0,4029000,4432000,6,82299798,5012000,10179699
12,25,PEA413,C1,Simple,1,168000,,0,1,152000,168000,0,152000,168000,2,82299798,5012000,2000830
13,0,PEA002,C1,Simple,2,194879000,,1,0,194879000,194879000,0,194879000,214367000,5,2062749717,227391000,405690783; 396692852
13,0,PEA004,C1,Simple,1,69548000,,1,1,63225000,69548000,0,63225000,69548000,3,2062749717,227391000,152577443
13,0,PEA020,C1-R,Simple,1,16840000,,0,0,16840000,16840000,0,16840000,18524000,6,2062749717,227391000,24373493
13,0,PEA016,C1,Simple,1,32214000,,0,1,29285000,32214000,0,29285000,32214000,5,2062749717,227391000,39227542
13,0,PEA026,C1-R,Simple,2,11980000,,0,0,11980000,11980000,0,11980000,13179000,9,2062749717,227391000,18904577; 18254401
13,0,PEA027,C1-R,Simple,2,11980000,,0,1,11980000,11980000,0,11980000,13179000,8,2062749717,227391000,18716430; 18287855
13,0,PEA019,C1,Simple,1,18304000,,0,1,18304000,18304000,0,18304000,20135000,7,2062749717,227391000,24488234
13,0,PEA018,C1,Simple,2,32157000,,0,1,32157000,32157000,0,32157000,35373000,4,2062749717,227391000,38064624; 36558172
13,0,PEA022,C1,Simple,1,16109000,,1,1,14644000,16109000,0,14644000,16109000,3,2062749717,227391000,21831337
13,0,PEA042,C1-R,Simple,1,4029000,,0,1,4029000,4029000,0,4029000,4432000,6,2062749717,227391000,9698956
13,0,PEA034,C1,Simple,3,5566000,,0,3,5060000,5566000,0,5060000,5566000,3,2062749717,227391000,11079519; 11065760; 10739888
13,0,PEA119,C1,Simple,1,515000,,0,1,468000,515000,0,468000,515000,2,2062749717,227391000,2227134
13,0,PEA247,C1,Simple,1,286000,,1,1,260000,286000,0,260000,286000,0,2062749717,227391000,876798
13,0,PEA316,C1,Simple,1,254000,,2,2,230000,254000,0,230000,254000,1,2062749717,227391000,373340
13,1,PEA002,C1,Simple,1,194879000,,1,1,194879000,194879000,0,194879000,214367000,5,1421943268,413266000,388030466
13,1,PEA027,C1-R,Simple,1,11980000,,0,0,11980000,11980000,0,11980000,13179000,8,1421943268,413266000,19154955
13,1,PEA026,C1-R,Simple,1,11980000,,0,1,11980000,11980000,0,11980000,13179000,9,1421943268,413266000,18421074
13,1,PEA018,C1,Simple,1,32157000,,1,0,32157000,32157000,0,32157000,35373000,4,1421943268,413266000,38541484
13,1,PEA019,C1,Simple,1,18304000,,0,1,18304000,18304000,0,18304000,20135000,7,1421943268,413266000,24573161
13,1,PEA022,C1,Simple,2,16109000,,1,2,14644000,16109000,0,14644000,16109000,3,1421943268,413266000,22284990; 21860119
13,1,PEA034,C1,Simple,1,5566000,,2,1,5060000,5566000,0,5060000,5566000,3,1421943268,413266000,10875919
13,1,PEA076,C1-R,Simple,2,1322000,,1,1,1322000,1322000,0,1322000,1455000,7,1421943268,413266000,3072733; 3029871
13,1,PEA119,C1,Simple,1,515000,,1,1,468000,515000,0,468000,515000,2,1421943268,413266000,2098880
13,1,PEA070,C1,Simple,1,909000,,0,1,826000,909000,0,826000,909000,3,1421943268,413266000,2261607
13,1,PEA156,C1,Simple,2,1028000,,0,2,1028000,1028000,0,1028000,1131000,5,1421943268,413266000,2364889; 2341892
13,2,PEA004,C1,Simple,1,69548000,,2,1,63225000,69548000,0,63225000,69548000,3,800121079,413675000,148575460
13,2,PEA018,C1,Simple,2,32157000,,0,0,32157000,32157000,0,32157000,35373000,4,800121079,413675000,39503051; 39395842
13,2,PEA020,C1-R,Simple,1,16840000,,2,0,16840000,16840000,0,16840000,18524000,6,800121079,413675000,24023324
13,2,PEA027,C1-R,Simple,1,11980000,,1,1,11980000,11980000,0,11980000,13179000,8,800121079,413675000,19019505
13,2,PEA413,C1,Simple,2,168000,,1,2,168000,168000,0,168000,185000,2,800121079,413675000,2065396; 2018037
13,2,PEA076,C1-R,Simple,1,1322000,,1,0,1322000,1322000,0,1322000,1455000,7,800121079,413675000,3074463
13,2,PEA156,C1,Simple,1,1028000,,0,1,1028000,1028000,0,1028000,1131000,5,800121079,413675000,2410490
13,2,PEA274,C1,Simple,2,35000,,1,2,31000,35000,0,31000,35000,4,800121079,413675000,538217; 533599
13,2,PEA311,C1,Simple,1,127000,,1,1,115000,127000,0,115000,127000,0,800121079,413675000,279478
13,3,PEA020,C1-R,Simple,2,16840000,,0,1,16840000,16840000,0,16840000,18524000,6,413758664,146836000,26012871; 25334481
13,3,PEA019,C1,Simple,1,18304000,,0,1,18304000,18304000,0,18304000,20135000,7,413758664,146836000,25353002
13,3,PEA026,C1-R,Simple,1,11980000,,0,0,11980000,11980000,0,11980000,13179000,9,413758664,146836000,19028465
13,3,PEA027,C1-R,Simple,1,11980000,,0,0,11980000,11980000,0,11980000,13179000,8,413758664,146836000,18995303
